"","lake","sample_depth","chlide_a","chl_c1","chl_c2","perid","fuco","sed_a","sed_b","sed_c","oscil","aphan","viola","diadino","sudan","myxo","allo","diato","lutein","zea","cantha","chl_b","okenone","chl_a","chl_ap","echine","isoren","phaeo_b","pheo_a","a_car","b_car","car_x","car_y","car_z","Lake"
"79","Smoke","3-4",0,0,0.515331880372146,0,9.83138613321451,1.71589915028729,4.06751348380887,0,0,0,0,0,1575.783,5.78241175465548,21.9397213455829,15.3499363231141,23.0053315773174,0,6.8302556346661,11.0587081796201,0,32.6633446376358,9.6871560110005,2.87697479544286,0,30.2708747676134,32.3669457557588,0,0.757810943348334,0,0,0,"Smoke"
"80","Smoke","4-5",0,0,0,0,8.63251198567944,0,3.56000096371058,0,0,0,0,0,1712.800962,7.50353592793872,17.0446714510975,12.0742551609695,20.6689163143461,0,5.94161821497757,6.34971879513164,0,25.2991333094076,9.16376080525671,3.65593789964435,0,38.623819654159,44.3837253753987,0,14.0726223257672,0,0,0,"Smoke"
"81","Smoke","5-6",0,0,0,0,6.26252500785363,0,2.32832833146583,0,0,0,0,0,1388.965536,4.76094062892048,14.1661443167731,10.7007676956824,17.859041861018,0,5.0639155081323,4.2419792114586,0,26.2950120479114,8.27832383834604,2.11273896771498,0,28.8710859801754,30.515285245439,0,8.0301615121305,0,0,0,"Smoke"
"82","Smoke","6-7",0,0,0.898502658742665,0,2.10515608125604,0,2.10127921236198,0.394592084543437,0,0,0,0,1460.951145,7.08177939160682,17.9509049851517,15.0590520785759,23.7374000809775,0,8.35121038039106,6.46372863196443,0,30.401248109716,12.1650144810043,4.21791102613055,0,45.4285875796201,65.3597227296038,0,24.019778633688,0,0,0,"Smoke"
"83","Smoke","7-8",0,0,0,0,3.51847716270743,0,2.08586909574556,0,0,0,0,0,1463.698935,6.02101800190899,11.8255590380856,11.6968680215429,15.35759164639,0,4.62472856157972,4.19426702018228,0,9.49294710229667,5.63729043676955,1.80183486777157,0,21.9895735810802,21.0184553405687,0,4.96023139417691,0,0,0,"Smoke"
"84","Smoke","8-9",0,0,36.3387772007456,0,3.37913096362806,0,1.93745555331733,1.08999538650803,0,0,0,0,1611.356724,4.01415599638624,10.875337416917,10.1600561956322,14.7050946308615,0,5.29466654051675,3.80981652081848,0,12.075615728868,0.810936495711515,4.65423480838523,0,24.0183848998549,32.8484498929856,0,10.4865485209598,0,0,0,"Smoke"
"85","Smoke","9-10",0,0,0,0,2.60509751583219,0.600513233947848,1.48020802325268,0.997973320528308,0,0,0,0,1378.100169,5.54502115259981,10.8508515304012,11.9438734403609,15.0529227283233,0,5.92377938382979,4.57226287679502,0,10.7815090138254,8.13634082343269,4.46571040695048,0,34.1767717468404,38.8628314658937,0,12.4235519325241,0,0,0,"Smoke"
"86","Smoke","11-12",0,0,0,0,2.79344351120388,0,2.19186677525105,0,0,0,0,0,1750.776525,4.95529158696974,12.4189092771838,13.4494701779612,15.1865004088909,0,6.53036526099529,4.82631383917702,0,15.9193319922156,7.18518463318816,2.62919997751724,0,26.0743792642877,26.5052969380198,0,9.81871356597913,0,0,0,"Smoke"
"87","Smoke","13-14",0,0,0,0,2.98812919622751,0,2.13374668414525,0,0,0,0,0,1332.40869,7.58394695230323,10.1725973169626,14.2203185721043,15.0625143735443,0,4.20736343696951,2.79589054009555,0,12.5445249978005,4.22255021968888,1.57063236112605,0,15.1786153402902,19.6843398268695,0,5.78783393696418,0,0,0,"Smoke"
"88","Smoke","15-16",0,0,0,0,1.75785137378983,0,1.21733261141743,0,0,0,0,0,1718.375868,3.79298113603304,9.57412213591855,12.4439240350197,12.3060060440214,0,4.81626534842628,3.77643650782923,0,6.11484298593979,4.13242738617792,1.55957808774658,0,14.3897381990823,15.3286932565386,0,5.63837663600514,0,0,0,"Smoke"
"89","Smoke","19-20",0,0,0,0,1.91757150668496,0,1.96482462835181,0,0,0,0,0,1761.392943,4.39391918993055,12.3228616525419,15.0397722039382,14.2318150035099,0,6.23260794967437,7.98433642110251,0,11.2001235259384,5.7355233457795,1.78249293487145,0,13.033333457912,21.9601985261939,0,6.94024660714496,0,0,0,"Smoke"
"90","Smoke","23-24",0,0,0,0,2.27976467855917,0,1.46864922525894,0,0,0,0,0,1568.163429,4.24006217952969,9.11009212339812,12.1484657218914,11.8001239173666,0,4.60654469762296,8.55398741189006,0,6.84907182211906,5.64221583281911,1.80599397322236,0,17.4504990371952,19.9319495427363,0,6.56233218601689,0,0,0,"Smoke"
"91","Smoke","25-26",0,0,0,0,2.27143755145215,0,1.60550826579826,0,0,0,0,0,1588.164255,4.22377515093707,11.0354291728035,14.7720302097547,14.9347716140736,0,5.44968848027951,5.54944255956461,0,8.87019872831594,6.30869193459567,2.31873601256492,0,21.6982609163682,24.0068878597227,0,7.65328950895369,0,0,0,"Smoke"
"92","West Twin","4-5",0,0,0,0,14.139915530148,0,11.968374268063,0,0,0,0,0,1415.934999,16.2667369504169,27.061417986976,31.7918362831235,31.516319288944,0,4.93042762921533,20.712165409615,0,78.249874865051,10.1330528088047,5.25435429491284,0,31.9546161966366,71.2883683943986,0,29.8862250105738,0,0,0,"WTwin"
"93","West Twin","8-9",0,0,0,0,12.7579956778747,0,14.5665857168786,0,0,0,0,0,1782.552726,10.442466194282,28.5217012888576,35.2529034026982,34.9366009380269,0,8.02958637164562,24.6793414977116,0,64.3794124693486,6.58124626734847,5.71016581195136,0,37.73336697573,61.8544628379678,0,22.0383749778007,0,0,0,"WTwin"
"94","West Twin","11-12",0,0,0,0,9.66508254302047,0,9.26864541473841,0,0,0,0,0,1422.954054,13.0087786362813,23.2328127480331,30.2446166398993,26.6499454984079,0,4.00787940029919,9.5945954125657,0,57.0303533634599,7.21665952939783,4.52426674617193,0,27.7475015934726,71.6111257024448,0,30.183956357991,0,0,0,"WTwin"
"95","West Twin","13-14",0,0,0,0,9.49236530827415,0,10.0214540650061,0,0,0,0,0,1525.394862,17.8095613201142,33.6038221994222,35.6304246966874,33.2983834916203,0,7.35803077074457,22.8034539748459,0,59.3531261722684,7.78868128342481,4.93350245128218,0,22.3038464095237,53.9218312721311,0,21.0319381099411,0,0,0,"WTwin"
"96","West Twin","15-16",0,0,0,0,7.54806582009356,0,6.3127227729745,0,0,0,0,0,1648.52424,12.8771360312851,27.961314124389,33.2518000246601,28.9296382624525,0,6.51180525192496,20.6354347217999,0,47.3501792074685,5.2862845481119,4.5744461130499,0,24.1003648965612,52.7175893663531,0,23.6683088032576,0,0,0,"WTwin"
"97","West Twin","17-18",0,0,0,0,7.16349045171177,0,5.07609569313309,0,0,0,0,0,1273.057803,17.1175986074087,27.6396435441113,30.6984393572297,28.1222969192669,0,4.38099576237315,18.9034335141262,0,47.6378726405399,6.1661075396608,4.64237235940647,0,52.3398226015459,52.9084750186263,0,15.9791370069409,0,0,0,"WTwin"
"98","West Twin","19-20",0,0,0,0,5.40515263279463,0,3.76786896643707,0,0,0,0,0,1474.580124,14.2987072510918,23.1382583614047,29.8199725657147,27.1940333767643,0,4.75187874542072,16.0308034219602,0,37.9323653745204,7.00358158823985,4.35572744655993,0,44.8870999808244,61.1823668464842,0,30.0899456609618,0,0,0,"WTwin"
"99","West Twin","21-22",0,0,0,0,4.33280453226405,0,2.15433339970304,0,0,0,0,0,1335.951126,16.4995908858011,17.8846911475226,24.1552410582115,21.6072256951474,0,3.90404035549485,16.1473694874878,0,33.4253520719874,6.15320160520103,4.80957096124745,0,22.230824815266,56.8051882446147,0,19.2400666929947,0,0,0,"WTwin"
"100","West Twin","23-24",0,0,0,0,4.17291508611966,0,0.637884674015911,0,0,0,0,0,1346.313978,14.7185756721493,22.280332130029,31.48862228353,28.0014494122472,0,4.81095126373707,15.5376320304931,0,49.120788892811,4.74910482446488,4.80336828969298,0,42.3411708134494,73.9322975189421,0,29.3656003555453,0,0,0,"WTwin"
"101","West Twin","25-26",0,0,0,0,4.21348781323801,0,2.73774701518549,0,0,0,0,0,1420.984647,15.2385839742324,22.6005921101717,26.593919915705,26.9199486298297,0,4.92600600052936,16.0154884458362,0,28.1309995371556,7.58870526942953,4.18556059935934,0,9.29020233631016,41.8962958497408,0,6.77188768135934,0,0,0,"WTwin"
"102","West Twin","27-28",0,0,0,0,3.26777038974292,0,0,0,0,0,0,0,1433.568276,16.6030209778085,20.2570024117101,25.7146115243747,24.6471786034754,0,4.44468139234756,12.4090279411494,0,30.4537233868274,9.61359771557764,4.49337514992539,0,38.830021149531,67.1228446624925,0,20.5870045895388,0,0,0,"WTwin"
"103","West Twin","35-36",0,0,0,0,3.62139629586619,0,2.59470633165156,0,0,0,0,0,1477.5705,11.0448909678742,27.4337777922045,36.5944935649003,39.9890076398737,0,5.29616347912987,10.7264294823685,0,29.3533616352007,9.2515857986741,6.82007504073219,0,47.9724985262833,55.9939815492834,0,27.105860749203,0,0,0,"WTwin"
"104","West Twin","39-40",0,0,0,0,3.59196065332976,0,0,0,0,0,0,0,1361.225502,14.7538928332727,21.6558190740806,39.2031589901052,34.9479713988683,0,4.19922602977313,8.18875009779993,0,26.0416863632426,8.89892419236446,5.05519121564014,0,25.6865773712513,45.7063174412932,0,20.2445574358756,0,0,0,"WTwin"
"105","West Twin","43-44",0,0,0,0,4.29495095964241,0,0,0,0,0,0,0,1375.272837,18.519441808595,22.5552622957929,42.3817395899475,31.2044429856756,0,4.24442735303947,11.4548405748398,0,28.0210553398785,6.89496043951224,5.03939946212416,0,16.4810117812547,63.9571810686323,0,35.7093529182223,0,0,0,"WTwin"
"106","West Twin","47-48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTwin"
"107","Dunnigan","0-2",0,0,0,0,7.81926502033943,0,2.25994595693681,0,0,0,0,0.282323325527295,1492.7041,3.08985849940228,5.05123847077651,5.01780068482666,16.3233342910472,0,1.56466360900988,4.00775736869255,0,60.1069636115964,13.218507883236,4.53933784353394,0,35.2577507748603,50.4144190955529,0,20.0169635272874,0,0,0,"Dunnigan"
"108","Dunnigan","2-3",0,0,0,0,6.81868651690028,0,3.00354064199216,0,0,0,0,2.71474826129282,1568.62854,4.34101573655143,7.51095574898936,6.01301249029896,18.8765101770342,0,3.30405738685463,7.54793364111035,0,42.1112174989137,8.90605764904706,5.71627167867339,0,30.9068586446395,48.5002743202145,0,24.410659885261,0,0,0,"Dunnigan"
"109","Dunnigan","4-5",0,0,0,0,4.44684056471121,0,1.53950927167537,0,0,0,0,1.76083901630159,1434.37903,1.77126869844804,10.3114438030171,8.23678058232478,24.6668309520642,0,4.08543454110203,4.08444514101123,0,21.3662013619687,4.88267921056904,7.09296633965533,0,36.3777140359369,37.4543279276495,0,12.8611952264302,0,0,0,"Dunnigan"
"110","Dunnigan","5-6",0,0,0,0,2.74411298156143,0,2.25885916631762,0,0,0,0,2.34153227501231,1733.62939,3.36013898789915,9.78306925522541,8.05913555520272,23.3089808723343,0,1.61822176626329,4.45432460122144,0,13.8268500719678,3.89292399961972,5.32812423637998,0,31.2415091722656,24.0183601231278,0,4.86128062904287,0,0,0,"Dunnigan"
"111","Dunnigan","6-7",0,0,0,0,2.17280653412026,0,1.95613910966112,0,0,0,0,2.54818438463487,1569.66089,3.88758978393742,9.15664325324737,8.81982215402734,23.323710767545,0,4.39290341162394,2.86672247704908,0,1.77080808656663,4.99976011126417,5.19927187863498,0,33.1432826989902,39.9352912022778,0,21.2215698470875,0,0,0,"Dunnigan"
"112","Dunnigan","7-8",0,0,0,0,1.14732954680743,0,0.16553498868971,0,0,0,0,1.88846001014133,1750.45251,3.85422565185518,10.0900268278749,6.3281219925994,26.0006902200091,0,3.62057364992455,4.40316586130882,0,16.5606260285212,4.1087439973402,6.5262359550588,0,33.9949763305679,36.5174337525776,0,20.4125668998708,0,0,0,"Dunnigan"
"113","Dunnigan","8-9",0,0,0,0,1.54069541381427,0,3.28478938284741,0,0,0,0,2.11315606011024,1747.00525,4.97449566758125,12.1720452741804,9.4795281036831,31.2016079930293,0,5.84574520556633,4.72053160170713,0,14.6356329174686,5.49818312748245,7.38142980194805,0,58.2165531227057,32.7591245762135,0,17.9005108530011,0,0,0,"Dunnigan"
"114","Dunnigan","9-10",0,0,0,0,1.18441920183973,0,2.01382113574514,0,0,0,0,1.55550042798594,1478.99097,2.49691344423701,7.41567050981911,5.56407863094298,19.3998511866659,0,2.27235946814329,2.21228171287363,0,8.5343585549742,2.72502103052584,3.86926526354355,0,36.3966903829286,26.0032135639203,0,13.0558283271774,0,0,0,"Dunnigan"
"115","Dunnigan","11-12",0,0,0,0,1.11027942400954,0,2.24081987079421,0,0,0,0,2.56451794315351,1565.64209,3.95541659989672,11.069281812611,8.29058118283526,26.8510858075795,0,5.17911028013836,4.57430540023244,0,12.1178687510919,5.07932061849453,7.66662129585156,0,66.3891831776693,38.4485329818815,0,24.0161123246021,0,0,0,"Dunnigan"
"116","Dunnigan","13-14",0,0,0,0,0.646499792875186,0,1.56009648967987,0,0,0,0,2.40413006366752,1610.40735,3.31187097459905,9.31028314490765,7.35682790566771,23.4792045753358,0,3.8632267559873,4.35240211873874,0,8.69714113297643,2.78134156032598,4.43063924643726,0,36.1183965529948,21.7570069017958,0,5.56826242850269,0,0,0,"Dunnigan"
"117","Dunnigan","15-16",0,0,0,0,0.833077759709744,0,0.84142815198199,0,0,0,0,2.32193328214407,1601.61304,3.589060449852,9.90701387460863,7.29693038395489,23.3079990770734,0,0.300926107096257,4.89172956443493,0,11.5499183854702,3.94570153344869,6.18904566946719,0,43.3674653427492,25.1283906866142,0,9.38696903956411,0,0,0,"Dunnigan"
"118","Dunnigan","17-18",0,0,0,0,0.560259020328654,0,1.28579685058291,0,0,0,0,1.73453649112149,1669.14221,3.10863570449284,6.95084813483527,4.71713785543832,17.7806496477584,0,2.72938773227997,1.41528203551348,0,8.4641174526212,2.04320320681983,4.42652546318204,0,31.6630756108256,19.6658629329986,0,12.3623794626663,0,0,0,"Dunnigan"
"119","Dunnigan","19-20",0,0,0,0,0.458333071612081,0,0.456711110394913,0,0,0,0,1.30458201983823,1675.58569,2.69444640303205,5.64100615455227,4.31028508613205,14.6236680137518,0,1.64182456482668,0.93005830039801,0,4.2347133227803,1.2811715320161,3.10735211198245,0,2.0514388501555,9.53418555264266,0,5.30462787170348,0,0,0,"Dunnigan"
"120","Dunnigan","21-22",0,0,0,0,0.386340782506303,0,0.474400791831227,0,0,0,0,0.987362369110285,1319.78552,1.95690769978753,4.07444821149587,3.25712872333227,10.2020275374838,0,0.958366030661703,1.42790147048087,0,0.519428238219506,1.06622210085041,2.73800530909261,0,17.9132612903114,8.83321896149654,0,5.43482206200993,0,0,0,"Dunnigan"
"121","Dunnigan","23-24",0,0,0,0,0.137543196235861,0,0,0,0,0,0,0.750714768646706,1417.94885,2.03234078918834,2.94119562516091,2.61896076615684,11.8348932881509,0,0.881611705003521,1.31763536278852,0,3.99965443442487,1.00378444465777,2.96443566920892,0,15.4759460959116,12.0492269436792,0,9.10344055634316,0,0,0,"Dunnigan"
