"","lake","year_loess","depth","percent_organic","percent_ca_co3","percent_inorg","flux_sio2_mg","ast_formosa","aul_ambigua","sta_venter","tab_flocculosa","pse_elliptica","nav_cryptocephala","nit_perminuta","pin_subanglica","pse_brevistriata","sel_auldrekie","fra_crotonensis","sta_construens","aul_granulata","aul_subarctica","lin_intermedia","tab_fenestrata","ach_minutissimum","fra_mesolepta","sel_nigri","sta_pinnata","sel_saugerresii","dis_pseudostelligera","aul_tenella","pse_brevistriata_inflata","lin_comta","pse_robusta","sed_a","sed_b","sed_c","myxo","allo","diato","lutein","cantha","echine","phaeo_b","pheo_a","b_car"
"64","etwin",2018.59413354322,8,60.1049868766402,6.86377952755896,33.0312335958009,1.7765,0,19.75,59.5,1.5,0.5,0,0,0,0,0,10.25,1.25,0,0.75,0.25,0,0,0,0.75,0.75,0.25,0,0,0.75,0.25,0,0,3.95160040284884,2.21260710827379,9.43186280466345,11.9687677775662,8.36299285925908,22.2456349177883,1.84558005584122,3.84932523224345,15.023655547165,41.2232293750471,25.2885041635842
"65","etwin",2017.9476323635,9,60.5442176870745,7.11591836734692,32.3398639455786,1.22408222856516,0,19.75,59.5,1.5,0.5,0,0,0,0,0,10.25,1.25,0,0.75,0.25,0,0,0,0.75,0.75,0.25,0,0,0.75,0.25,0,0,3.95160040284884,2.21260710827379,9.43186280466345,11.9687677775662,8.36299285925908,22.2456349177883,1.84558005584122,3.84932523224345,15.023655547165,41.2232293750471,25.2885041635842
"66","etwin",2017.20860863552,10,60.7188703465984,7.29781771501784,31.9833119383838,1.22408222856516,0,19.75,59.5,1.5,0.5,0,0,0,0,0,10.25,1.25,0,0.75,0.25,0,0,0,0.75,0.75,0.25,0,0,0.75,0.25,0,0,3.95160040284884,2.21260710827379,9.43186280466345,11.9687677775662,8.36299285925908,22.2456349177883,1.84558005584122,3.84932523224345,15.023655547165,41.2232293750471,25.2885041635842
"67","etwin",2016.37690399285,11,59.8978288633457,3.19463601532594,36.9075351213284,1.22408222856516,0,19.75,59.5,1.5,0.5,0,0,0,0,0,10.25,1.25,0,0.75,0.25,0,0,0,0.75,0.75,0.25,0,0,0.75,0.25,0,0,3.95160040284884,2.21260710827379,9.43186280466345,11.9687677775662,8.36299285925908,22.2456349177883,1.84558005584122,3.84932523224345,15.023655547165,41.2232293750471,25.2885041635842
"68","etwin",2015.45236006909,12,59.977578475337,8.41278026905681,31.6096412556062,1.22408222856516,0,19.75,59.5,1.5,0.5,0,0,0,0,0,10.25,1.25,0,0.75,0.25,0,0,0,0.75,0.75,0.25,0,0,0.75,0.25,0,0,3.95160040284884,2.21260710827379,9.43186280466345,11.9687677775662,8.36299285925908,22.2456349177883,1.84558005584122,3.84932523224345,15.023655547165,41.2232293750471,25.2885041635842
"69","etwin",2014.43481849782,13,60.8200455580867,7.25193621867804,31.9280182232353,1.22408222856516,0,19.75,59.5,1.5,0.5,0,0,0,0,0,10.25,1.25,0,0.75,0.25,0,0,0,0.75,0.75,0.25,0,0,0.75,0.25,0,0,3.95160040284884,2.21260710827379,9.43186280466345,11.9687677775662,8.36299285925908,22.2456349177883,1.84558005584122,3.84932523224345,15.023655547165,41.2232293750471,25.2885041635842
"70","etwin",2013.32412091262,14,60.8545034642031,6.30207852193927,32.8434180138576,1.22408222856516,0,19.75,59.5,1.5,0.5,0,0,0,0,0,10.25,1.25,0,0.75,0.25,0,0,0,0.75,0.75,0.25,0,0,0.75,0.25,0,0,0,0,9.14620765792808,9.25792739116814,7.84583917136237,20.0770531655178,1.89164338092827,3.12927400936075,14.0110326025007,27.823978033289,14.7900400552639
"71","etwin",2012.12841986823,15,61.0112359550564,7.6651685393261,31.3235955056175,0.895805555044323,0,23.75,50,1.75,1.5,0,0,0,0,0,5.75,7.75,0,0.25,0.25,0,0.5,0,0.75,1.25,0.25,0,0.75,1.25,0,0,0,0,0,9.14620765792808,9.25792739116814,7.84583917136237,20.0770531655178,1.89164338092827,3.12927400936075,14.0110326025007,27.823978033289,14.7900400552639
"72","etwin",2010.85366832814,16,61.166116611661,6.75445544554433,32.0794279427947,0.895805555044323,0,23.75,50,1.75,1.5,0,0,0,0,0,5.75,7.75,0,0.25,0.25,0,0.5,0,0.75,1.25,0.25,0,0.75,1.25,0,0,0,0,0,9.14620765792808,9.25792739116814,7.84583917136237,20.0770531655178,1.89164338092827,3.12927400936075,14.0110326025007,27.823978033289,14.7900400552639
"73","etwin",2009.49640853911,17,61.1111111111113,6.70340136054459,32.1854875283441,0.895805555044323,0,23.75,50,1.75,1.5,0,0,0,0,0,5.75,7.75,0,0.25,0.25,0,0.5,0,0.75,1.25,0.25,0,0.75,1.25,0,0,0,0,0,9.14620765792808,9.25792739116814,7.84583917136237,20.0770531655178,1.89164338092827,3.12927400936075,14.0110326025007,27.823978033289,14.7900400552639
"74","etwin",2008.05318274791,18,61.3122171945699,5.91651583710399,32.7712669683261,0.895805555044323,0,18.5,56.75,1.25,0.75,0,0,0,0,0,11.5,3.75,0,0.75,0,0,0,0,1,0.75,0,0,0.25,0.75,0,0,0,3.22728627762917,2.30898825687275,7.25447178634109,12.0309083775075,8.56145911095543,21.7806239069566,2.7995201448295,2.76284913329059,20.6825421948578,22.8779634072323,10.548675766078
"75","etwin",2006.52053320129,19,59.9999999999994,7.93255813953516,32.0674418604655,0.895805555044323,0,18.5,56.75,1.25,0.75,0,0,0,0,0,11.5,3.75,0,0.75,0,0,0,0,1,0.75,0,0,0.25,0.75,0,0,0,3.22728627762917,2.30898825687275,7.25447178634109,12.0309083775075,8.56145911095543,21.7806239069566,2.7995201448295,2.76284913329059,20.6825421948578,22.8779634072323,10.548675766078
"76","etwin",2004.895002146,20,60.2064220183483,6.25871559633195,33.5348623853197,0.895805555044323,0,18.5,56.75,1.25,0.75,0,0,0,0,0,11.5,3.75,0,0.75,0,0,0,0,1,0.75,0,0,0.25,0.75,0,0,0,3.22728627762917,2.30898825687275,7.25447178634109,12.0309083775075,8.56145911095543,21.7806239069566,2.7995201448295,2.76284913329059,20.6825421948578,22.8779634072323,10.548675766078
"77","etwin",2003.17313182882,21,61.0745614035088,5.98421052631515,32.9412280701761,0.999523129944168,0,17,51.5,1.5,1.5,0,0,0,0,0,6.25,12.75,0,0.25,0,0,0.25,0,1,2,0,0,0.5,1.25,0.5,0,0,3.22728627762917,2.30898825687275,7.25447178634109,12.0309083775075,8.56145911095543,21.7806239069566,2.7995201448295,2.76284913329059,20.6825421948578,22.8779634072323,10.548675766078
"78","etwin",2001.3514644965,22,60.8078602620092,6.70283842794737,32.4893013100435,0.999523129944168,0,17,51.5,1.5,1.5,0,0,0,0,0,6.25,12.75,0,0.25,0,0,0.25,0,1,2,0,0,0.5,1.25,0.5,0,0,0.454448861105579,0.696111389704766,11.8264778158486,6.19334388795144,7.96533152168722,18.4665234642569,3.41754760099608,3.34424565673801,15.8808355488821,32.0891723703055,18.0936018506224
"79","etwin",1999.42654239581,23,60.1960784313728,6.68823529411794,33.1156862745093,0.999523129944168,0,17,51.5,1.5,1.5,0,0,0,0,0,6.25,12.75,0,0.25,0,0,0.25,0,1,2,0,0,0.5,1.25,0.5,0,0,0.454448861105579,0.696111389704766,11.8264778158486,6.19334388795144,7.96533152168722,18.4665234642569,3.41754760099608,3.34424565673801,15.8808355488821,32.0891723703055,18.0936018506224
"80","etwin",1997.39490777349,24,61.1835506519561,5.01785356068253,33.7985957873613,0.734751422522889,0,22.5,47.5,0.25,0.75,0,0,0,0,0,8,11.75,0,0,0.5,0,0.5,0,1.25,2,0.25,0,0,1,0.25,0,0,37133.8932712338,0.887887909101365,11.7264604490149,9.01892455786739,11.3077963261013,24.6476783035399,3.0809658236944,3.84090950399374,18.6894248236316,41.1319254602771,23.4166876821627
"81","etwin",1995.25310287631,25,60.2249488752558,5.58036809815888,34.1946830265853,0.849590720026589,0,22.5,47.5,0.25,0.75,0,0,0,0,0,8,11.75,0,0,0.5,0,0.5,0,1.25,2,0.25,0,0,1,0.25,0,0,37133.8932712338,0.887887909101365,11.7264604490149,9.01892455786739,11.3077963261013,24.6476783035399,3.0809658236944,3.84090950399374,18.6894248236316,41.1319254602771,23.4166876821627
"82","etwin",1992.99766995103,26,60.2539062499999,4.66347656250095,35.0826171874991,0.849590720026589,0,29,39.75,0.75,3.25,0,0,0,0,0,3.75,15.5,0,0.5,0,0,0.25,0,1,2.5,0,0,0.25,1.25,0,0,0,0,0,12.2207377031733,7.61374241812486,10.4591906586776,22.7582076116495,2.6540463604238,3.87615079845786,33.6607394993162,44.4233802385011,19.2810607849411
"83","etwin",1990.63068016138,27,59.3427230046952,5.97859154929514,34.6786854460097,0.849590720026589,0,29,39.75,0.75,3.25,0,0,0,0,0,3.75,15.5,0,0.5,0,0,0.25,0,1,2.5,0,0,0.25,1.25,0,0,0,0,0,12.2207377031733,7.61374241812486,10.4591906586776,22.7582076116495,2.6540463604238,3.87615079845786,33.6607394993162,44.4233802385011,19.2810607849411
"84","etwin",1988.15618878115,28,59.1705069124424,5.44921658986211,35.3802764976955,0.916006649198721,0,22.5,37,0.25,3,0,0,0,0,0,3.25,22.5,0,0.5,0.25,0,0,0,0.75,3.25,0,0,0,1.25,0.25,0,0,0.664087980027111,0,12.1822006136361,10.2899709258913,10.45822634954,26.3247204278489,2.94875612959894,4.56456068165582,46.2573483646289,66.3734097203863,26.4949572391526
"85","etwin",1985.5737142222,29,58.7935429056927,5.0232795242144,36.1831775700929,0.916006649198721,0,22.5,37,0.25,3,0,0,0,0,0,3.25,22.5,0,0.5,0.25,0,0,0,0.75,3.25,0,0,0,1.25,0.25,0,0,0.664087980027111,0,12.1822006136361,10.2899709258913,10.45822634954,26.3247204278489,2.94875612959894,4.56456068165582,46.2573483646289,66.3734097203863,26.4949572391526
"86","etwin",1982.88277489639,30,58.5058505850583,5.32169216921727,36.1724572457244,0.834024093624353,0,21,41,0,3.5,0,0,0,0,0,0,25.25,0,0.5,0.25,0,0.5,0,1.25,1.5,0.25,0,0.75,1.25,0,0,0,0.899036236583927,0.550984329514424,5.83895090064343,7.95073763949125,8.01406713546426,21.0681840621681,2.3080366602922,2.83346231689109,19.2338805807345,25.8772570456821,10.1429612264266
"87","etwin",1980.08288921558,31,58.3694709453597,5.71951431049507,35.9110147441452,0.834024093624353,0,21,41,0,3.5,0,0,0,0,0,0,25.25,0,0.5,0.25,0,0.5,0,1.25,1.5,0.25,0,0.75,1.25,0,0,0,0.899036236583927,0.550984329514424,5.83895090064343,7.95073763949125,8.01406713546426,21.0681840621681,2.3080366602922,2.83346231689109,19.2338805807345,25.8772570456821,10.1429612264266
"88","etwin",1977.17357559163,32,58.1375108790252,5.34360313315914,36.5188859878156,0.716714,0,41.75,25,0,6,0,0,0,0,0,0,16.75,0,0.5,0,0,0.25,0,1,2,0,0,0.75,1.25,0,0,0,0,0,9.84056881121078,8.57215008744445,8.00968588412014,20.3403545742979,2.26612224284535,4.52056136344291,13.1556830706354,17.934067796006,6.20278282253169
"89","etwin",1974.1543524364,33,58.1254724111862,5.32834467120314,36.5461829176106,0.716714,0,41.75,25,0,6,0,0,0,0,0,0,16.75,0,0.5,0,0,0.25,0,1,2,0,0,0.75,1.25,0,0,0,0,0,9.84056881121078,8.57215008744445,8.00968588412014,20.3403545742979,2.26612224284535,4.52056136344291,13.1556830706354,17.934067796006,6.20278282253169
"90","etwin",1971.02473816175,34,58.2362728785362,4.54043261231233,37.2232945091515,0.747652882046065,0,37,31.75,0,3.75,0,0,0,0,0,1,17.25,0,0.75,0,0,0.5,0,0.5,2,0,0,0,0.75,0,0,0,0,0,11.6159288438409,8.73880117775617,10.3479261132369,24.267135724176,2.68958618492177,4.28777345501544,20.2810232894038,44.3964183392647,22.5900496583439
"91","etwin",1967.78425117954,35,58.4119496855345,4.11179245283013,37.4762578616353,0.747652882046065,0,37,31.75,0,3.75,0,0,0,0,0,1,17.25,0,0.75,0,0,0.5,0,0.5,2,0,0,0,0.75,0,0,0,0,0,11.6159288438409,8.73880117775617,10.3479261132369,24.267135724176,2.68958618492177,4.28777345501544,20.2810232894038,44.3964183392647,22.5900496583439
"92","etwin",1964.33707034259,36,57.6954732510288,4.86617283950646,37.4383539094648,0.747652882046065,0,37,31.75,0,3.75,0,0,0,0,0,1,17.25,0,0.75,0,0,0.5,0,0.5,2,0,0,0,0.75,0,0,0,0,0,11.6159288438409,8.73880117775617,10.3479261132369,24.267135724176,2.68958618492177,4.28777345501544,20.2810232894038,44.3964183392647,22.5900496583439
"93","etwin",1960.63876032325,37,57.1537290715372,6.4031963470324,36.4430745814304,0.45566294805436,0,23.75,33,0.25,6.75,0,0,0,0,0,0.25,24.75,0,0.75,0,0,0,0,0.75,1.75,0.75,0,0.75,1.25,0,0,0,0,0,11.6159288438409,8.73880117775617,10.3479261132369,24.267135724176,2.68958618492177,4.28777345501544,20.2810232894038,44.3964183392647,22.5900496583439
"94","etwin",1956.76591826269,38,56.532456861134,5.60558751027134,37.8619556285947,0.45566294805436,0,23.75,33,0.25,6.75,0,0,0,0,0,0.25,24.75,0,0.75,0,0,0,0,0.75,1.75,0.75,0,0.75,1.25,0,0,0,0,0,8.96958522947441,8.74335504654518,8.95209956801918,24.0593353046379,2.77286952007298,4.82733110678589,22.8308112725831,31.8869832832169,13.6549488777904
"95","etwin",1952.79514130207,39,56.6589684372593,4.55150115473468,38.789530408006,0.45566294805436,0,23.75,33,0.25,6.75,0,0,0,0,0,0.25,24.75,0,0.75,0,0,0,0,0.75,1.75,0.75,0,0.75,1.25,0,0,0,0,0,8.96958522947441,8.74335504654518,8.95209956801918,24.0593353046379,2.77286952007298,4.82733110678589,22.8308112725831,31.8869832832169,13.6549488777904
"96","etwin",1948.80302658254,40,56.0606060606057,5.07751196172354,38.8618819776707,0.45566294805436,0,23.75,33,0.25,6.75,0,0,0,0,0,0.25,24.75,0,0.75,0,0,0,0,0.75,1.75,0.75,0,0.75,1.25,0,0,0,0,0,8.96958522947441,8.74335504654518,8.95209956801918,24.0593353046379,2.77286952007298,4.82733110678589,22.8308112725831,31.8869832832169,13.6549488777904
"97","etwin",1944.86617124527,41,55.3542009884679,5.61943986820452,39.0263591433276,0.45566294805436,0,23.75,33,0.25,6.75,0,0,0,0,0,0.25,24.75,0,0.75,0,0,0,0,0.75,1.75,0.75,0,0.75,1.25,0,0,0,0,0,8.96958522947441,8.74335504654518,8.95209956801918,24.0593353046379,2.77286952007298,4.82733110678589,22.8308112725831,31.8869832832169,13.6549488777904
"98","etwin",1940.91740327153,42,55.1223241590214,5.73715596330329,39.1405198776754,0.441603786232034,0,42.5,13.25,0.5,6.25,0,0,0,0,0,0,25.5,0,0.75,0,0,0.5,0,1.25,2,0,0,0.25,1,0,0,0,0,0,7.38600497360688,8.14875833637261,7.87641477375946,20.5102224118047,2.50680657665726,3.47154363714557,18.7680191496342,35.6835706338031,20.8656089196019
"99","etwin",1936.84916404855,43,54.53795379538,6.75445544554381,38.7075907590762,0.441603786232034,0,42.5,13.25,0.5,6.25,0,0,0,0,0,0,25.5,0,0.75,0,0,0.5,0,1.25,2,0,0,0.25,1,0,0,0,0,0,7.38600497360688,8.14875833637261,7.87641477375946,20.5102224118047,2.50680657665726,3.47154363714557,18.7680191496342,35.6835706338031,20.8656089196019
"100","etwin",1932.67747082648,44,54.5665634674923,6.33622291021602,39.0972136222917,0.441603786232034,0,42.5,13.25,0.5,6.25,0,0,0,0,0,0,25.5,0,0.75,0,0,0.5,0,1.25,2,0,0,0.25,1,0,0,0,0,0,7.38600497360688,8.14875833637261,7.87641477375946,20.5102224118047,2.50680657665726,3.47154363714557,18.7680191496342,35.6835706338031,20.8656089196019
"101","etwin",1928.41834085546,45,54.7198772064466,5.58465080583208,39.6954719877214,0.441603786232034,0,42.5,13.25,0.5,6.25,0,0,0,0,0,0,25.5,0,0.75,0,0,0.5,0,1.25,2,0,0,0.25,1,0,0,0,0,0,7.38600497360688,8.14875833637261,7.87641477375946,20.5102224118047,2.50680657665726,3.47154363714557,18.7680191496342,35.6835706338031,20.8656089196019
"102","etwin",1924.08779138563,46,55.2672955974839,5.00566037735952,39.7270440251566,0.441603786232034,0,42.5,13.25,0.5,6.25,0,0,0,0,0,0,25.5,0,0.75,0,0,0.5,0,1.25,2,0,0,0.25,1,0,0,0,0,0,10.607948310681,6.29414133925903,7.29303447730277,16.4034155993549,1.99362010139786,2.31718937452801,12.6305775584409,15.5904011905597,6.8673944932361
"103","etwin",1919.70183966713,47,58.0444444444451,3.84053333333337,38.1150222222216,0.558948,0,52,10.5,0,4,0,0,0,0,0,0.25,22.75,0,0.75,0,0,0,0,0.75,2.25,0.25,0,0.75,1,0,0,0,0,0,10.607948310681,6.29414133925903,7.29303447730277,16.4034155993549,1.99362010139786,2.31718937452801,12.6305775584409,15.5904011905597,6.8673944932361
"104","etwin",1915.2765029501,48,59.7612958226768,3.6833759590793,36.5553282182438,0.558948,0,52,10.5,0,4,0,0,0,0,0,0.25,22.75,0,0.75,0,0,0,0,0.75,2.25,0.25,0,0.75,1,0,0,0,0,0,10.607948310681,6.29414133925903,7.29303447730277,16.4034155993549,1.99362010139786,2.31718937452801,12.6305775584409,15.5904011905597,6.8673944932361
"105","etwin",1910.82779848469,49,60.8615948670944,3.12648945921186,36.0119156736938,0.558948,0,52,10.5,0,4,0,0,0,0,0,0.25,22.75,0,0.75,0,0,0,0,0.75,2.25,0.25,0,0.75,1,0,0,0,0,0,10.607948310681,6.29414133925903,7.29303447730277,16.4034155993549,1.99362010139786,2.31718937452801,12.6305775584409,15.5904011905597,6.8673944932361
"106","etwin",1906.37174352103,50,61.8473895582326,3.42469879518086,34.7279116465866,0.558948,0,52,10.5,0,4,0,0,0,0,0,0.25,22.75,0,0.75,0,0,0,0,0.75,2.25,0.25,0,0.75,1,0,0,0,0,0,10.607948310681,6.29414133925903,7.29303447730277,16.4034155993549,1.99362010139786,2.31718937452801,12.6305775584409,15.5904011905597,6.8673944932361
"107","etwin",1901.89495506198,51,63.3522727272726,3.44545454545414,33.2022727272732,0.574490651412739,0,53,5.25,0,3.75,0,0,0,0,0,0.25,23.5,0,0.25,0.25,0,0.25,0,1.5,1.5,1.25,0,0.5,0.75,0.25,0,0,0,0,10.607948310681,6.29414133925903,7.29303447730277,16.4034155993549,1.99362010139786,2.31718937452801,12.6305775584409,15.5904011905597,6.8673944932361
"108","etwin",1897.37166518548,52,63.6949516648761,3.9080558539201,32.3969924812038,0.574490651412739,0,53,5.25,0,3.75,0,0,0,0,0,0.25,23.5,0,0.25,0.25,0,0.25,0,1.5,1.5,1.25,0,0.5,0.75,0.25,0,0,0,0,6.15579633691561,8.49418592993178,7.53928743511363,18.2479125280528,2.3318049175894,3.3818945975827,13.2339634201697,26.7319598318045,16.2577397394946
"109","etwin",1892.79931375432,53,64.5556690500508,3.48416751787554,31.9601634320736,0.574490651412739,0,53,5.25,0,3.75,0,0,0,0,0,0.25,23.5,0,0.25,0.25,0,0.25,0,1.5,1.5,1.25,0,0.5,0.75,0.25,0,0,0,0,6.15579633691561,8.49418592993178,7.53928743511363,18.2479125280528,2.3318049175894,3.3818945975827,13.2339634201697,26.7319598318045,16.2577397394946
"110","etwin",1888.17534063127,54,65.7349896480328,1.17701863353973,33.0879917184274,0.574490651412739,0,53,5.25,0,3.75,0,0,0,0,0,0.25,23.5,0,0.25,0.25,0,0.25,0,1.5,1.5,1.25,0,0.5,0.75,0.25,0,0,0,0,6.15579633691561,8.49418592993178,7.53928743511363,18.2479125280528,2.3318049175894,3.3818945975827,13.2339634201697,26.7319598318045,16.2577397394946
"111","etwin",1883.49718567912,55,66.9811320754713,3.09874213836604,29.9201257861627,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,6.15579633691561,8.49418592993178,7.53928743511363,18.2479125280528,2.3318049175894,3.3818945975827,13.2339634201697,26.7319598318045,16.2577397394946
"112","etwin",1878.76228876064,56,67.1247357293874,4.32684989429236,28.5484143763203,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"113","etwin",1873.96808973862,57,66.4859002169195,4.68611713665951,28.827982646421,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"114","etwin",1869.11202847583,58,67.2746781115881,2.92789699570782,29.797424892704,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"115","etwin",1864.19154483507,59,67.2746781115881,2.92789699570782,29.797424892704,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"116","etwin",1859.2040786791,60,67.2746781115881,2.92789699570782,29.797424892704,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"117","etwin",1854.14706987072,61,66.6329625884736,3.21900910010179,30.1480283114246,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"118","etwin",1849.02840641311,62,66.6315789473685,2.87242105263127,30.4960000000002,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"119","etwin",1843.85568756907,63,66.3078579117323,4.16124865446833,29.5308934337994,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"120","etwin",1838.62592009076,64,65.9090909090905,3.05392561983385,31.0369834710756,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"121","etwin",1833.33611073037,65,66.0204081632647,2.55244897959207,31.4271428571432,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"122","etwin",1827.98326624005,66,66.3179916317997,2.61652719665084,31.0654811715495,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"123","etwin",1822.564393372,67,66.2863070539422,2.83070539419056,30.8829875518673,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"124","etwin",1817.07649887837,68,65.9663865546219,2.86638655462153,31.1672268907566,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"125","etwin",1811.51726219863,69,65.506653019447,3.49129989764597,31.0020470829071,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"126","etwin",1805.8892958735,70,65.4475457170356,3.06410009624704,31.4883541867174,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"127","etwin",1800.19700630706,71,65.0684931506855,3.33757338551872,31.5939334637958,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"128","etwin",1794.4447999034,72,64.7058823529406,4.15131845841841,31.142799188641,0.344279930690933,0,51,7.75,0,4.25,0,0,0,0,0,0,25.75,0,0.75,0.25,0,0.5,0,1,2,0.75,0,0.5,1,0,0,0,0,0,7.59170605997989,10.3855764924235,7.50094130196893,21.0708614619466,2.53448316568239,2.95248681503346,19.9632092133394,22.8718480491009,8.55501903221198
"129","elbow",2018.30048530253,2,20.731707317073,6.79426829268308,72.4740243902439,6.015955,14,12,4.25,5,1.25,0,0,0,0,0,7,0,7,11.75,5.25,1.25,4,0,1.5,2,2.25,0,0,0.75,0,0,0,0.2771704550194,0,7.70445864477726,10.029929048865,9.27726683608557,8.94092729702356,5.23934150057449,2.18607866601672,36.4337366118399,31.738512330397,9.04904118762926
"130","elbow",2015.61921617665,3,20.126723816623,5.67864330972823,74.1946328736488,6.015955,14,12,4.25,5,1.25,0,0,0,0,0,7,0,7,11.75,5.25,1.25,4,0,1.5,2,2.25,0,0,0.75,0,0,0,0,0,6.76285250837933,7.83579154786089,8.73800315309235,7.69287962762607,4.63459169516746,1.94355126628779,35.8162628356107,19.8642938719991,5.05096550395929
"131","elbow",2012.70722993108,4,19.6682464454975,5.00372376438724,75.3280297901153,7.127768,4,21.25,4.5,0,0.25,0,0,0,0,0,12,1,9.75,9.75,6,6,4,0,1,0,0.5,0,0,0,0,0,0,0,0,9.88955273361087,8.90215013834157,10.0340331799157,8.48450038917403,5.75539148887759,2.2961384110202,29.9606431743881,31.7892249586131,0.749538904902692
