"lake","year_loess","depth","dmar_loess","percent_organic","sio2_wt_percent","concentration_si_o2","flux_sio2_mg","chl_a","chl_ap","b_car","pheo_a","lutein","diato","echine","cantha","myxo","sed_a","sed_b","sed_c","presvervation_index","orgC_burial_g_cm2_yr","orgC_burial_zscore","mixing_regime","trophic_status","lake_groups","landuse_start","landuse_end","landuse_type","deriv_orgC"
"flame",NA,74,NA,38.0808080808079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dimictic","mesotrophic","D",1860,1890,"fire",NA
"elbow",NA,35,NA,15.700380871773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,36,NA,15.7112970711297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,37,NA,15.92082616179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,38,NA,15.8209570957095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,39,NA,15.7589563056534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,40,NA,15.8573443481764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,41,NA,15.7772621809744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,42,NA,15.779778960295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,43,NA,15.7564724919093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,44,NA,15.8134243458476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,45,NA,15.9122632103687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,46,NA,16.0618679357524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,47,NA,16.2776285891345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,48,NA,16.4071856287422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,49,NA,16.5646594274432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,50,NA,16.3712597674861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,51,NA,16.6195690568704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,52,NA,16.9329073482429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,53,NA,17.1622130222055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,54,NA,17.2766957689725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,55,NA,17.1501087744742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,56,NA,17.2347826086957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,57,NA,17.1217959457195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,58,NA,16.9287860045944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,59,NA,16.7972149695387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,60,NA,16.7178961748634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,61,NA,16.6988247675847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,62,NA,16.6966858789625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,63,NA,16.5790396074307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,64,NA,16.5317139001349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,65,NA,16.4801627670397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,66,NA,16.4039408866995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,67,NA,16.3584398117014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,68,NA,15.9425078473484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,69,NA,16.1926308985133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,70,NA,16.2157730775538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,71,NA,16.2702188392007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,72,NA,16.5700483091787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,73,NA,16.8206125425376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,74,NA,17.1400587659158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,75,NA,17.3879798134271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,76,NA,17.4816026165168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,77,NA,17.4344782679473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,78,NA,17.1512983983829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"elbow",NA,79,NA,17.0180027696568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,23,NA,15.1488869615497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,24,NA,15.4078985298356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,25,NA,15.4502095678567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,26,NA,15.4161367811219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,27,NA,15.7503714710253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,28,NA,15.9118076769823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,29,NA,15.9835009022944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,30,NA,15.8616010854816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,31,NA,16.0908849322349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,32,NA,16.1077369949829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,33,NA,16.1108324974926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,34,NA,15.4954954954955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,35,NA,15.3991437924955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,36,NA,15.575286718461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,37,NA,15.3760652093367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,38,NA,15.1853732859319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,39,NA,15.037317998287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,40,NA,14.932621099915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,41,NA,14.7781444811147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,42,NA,14.2992200425432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,43,NA,14.3806944102437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,44,NA,14.2414860681115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,45,NA,14.3287539166064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,46,NA,14.3119989486135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,47,NA,14.4465290806753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,48,NA,14.7943137501573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,49,NA,14.9263545502367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,50,NA,15.3707980497818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,51,NA,15.2289275576948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,52,NA,15.4182685933979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,53,NA,15.8122459682706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,54,NA,16.1527777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,55,NA,16.5100122599101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,56,NA,16.5464632454924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,57,NA,16.8041804180417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,58,NA,16.7403314917127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,59,NA,16.5758341087332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,60,NA,16.8870270977877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,61,NA,16.5390924002188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,62,NA,16.7023554603855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,63,NA,16.6895227646736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,64,NA,16.6772513654261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,65,NA,16.4212760313039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,66,NA,16.0432686041965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,67,NA,16.0877513711152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,68,NA,16.144397092003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,69,NA,16.8327354855852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,70,NA,17.2844480257857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,71,NA,17.5275190516512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,72,NA,17.3491673491673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,73,NA,17.5336927223719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,74,NA,17.9685264663805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,75,NA,17.7447052089296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,76,NA,18.0459770114942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,77,NA,18.1291507701004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,78,NA,18.3408500751674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,79,NA,18.9765149318642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,80,NA,19.3114196656277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"finger",NA,81,NA,19.6200696055685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well_mixed","mesotrophic","A",1900,1929,"logging",NA
"burnt",NA,34,NA,42.5970292285576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,35,NA,42.6950354609927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,36,NA,42.7505827505825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,37,NA,42.6875593542262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,38,NA,41.6000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,39,NA,40.8533817521561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,40,NA,41.2599822537711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,41,NA,41.2165229232863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,42,NA,40.572467060427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,43,NA,40.1933701657458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,44,NA,40.2527075812273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,45,NA,40.0968309859155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,46,NA,40.3247038174637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,47,NA,38.96933560477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,48,NA,39.0296264491196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,49,NA,38.8383181621153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,50,NA,38.6430678466078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,51,NA,38.6928104575162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,52,NA,38.9582436504518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,53,NA,41.7639429312579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,54,NA,42.4229074889866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,55,NA,42.6158510177565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,56,NA,42.4957118353344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,57,NA,41.2542662116042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,58,NA,41.2298803136607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,59,NA,41.1812297734628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,60,NA,41.2535845964768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,61,NA,41.1379451494066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
"burnt",NA,62,NA,41.5070774354706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polymictic","mesotrophic","D",1860,1890,"fire",NA
